market,timestamp,opening_price,high_price,low_price,trade_price,candle_acc_trade_price,candle_acc_trade_volume
KRW-BTC,2021-01-11T07:00:00,37212000.0,38999000.0,37000000.0,38495000.0,86082059796.68288,2269.0184942
KRW-BTC,2021-01-11T08:00:00,38513000.0,40582000.0,38275000.0,39872000.0,87312166830.0039,2201.16119584
KRW-BTC,2021-01-11T09:00:00,39873000.0,40200000.0,39150000.0,40135000.0,37586876029.49695,945.22325117
KRW-BTC,2021-01-11T10:00:00,40135000.0,40825000.0,39600000.0,39745000.0,57979038848.08219,1440.06232811
KRW-BTC,2021-01-11T11:00:00,39724000.0,39948000.0,38642000.0,38764000.0,48058151234.2313,1224.48838164
KRW-BTC,2021-01-11T12:00:00,38770000.0,39499000.0,37730000.0,38740000.0,86165372276.59549,2227.00823886
KRW-BTC,2021-01-11T13:00:00,38740000.0,38850000.0,37500000.0,37532000.0,74785815891.91734,1964.05061648
KRW-BTC,2021-01-11T14:00:00,37511000.0,38216000.0,36324000.0,37702000.0,138354483484.11673,3708.67156434
KRW-BTC,2021-01-11T15:00:00,37719000.0,38079000.0,36009000.0,36087000.0,71200318955.79935,1929.75087683
KRW-BTC,2021-01-11T16:00:00,36085000.0,36700000.0,35010000.0,36083000.0,120420790812.15134,3376.2412513
KRW-BTC,2021-01-11T17:00:00,36083000.0,37807000.0,35120000.0,36948000.0,83899357831.60944,2291.29414644
KRW-BTC,2021-01-11T18:00:00,36948000.0,37500000.0,36580000.0,36689000.0,25069440804.67021,676.97882485
KRW-BTC,2021-01-11T19:00:00,36708000.0,36899000.0,35300000.0,36297000.0,26224548133.30635,729.10950195
KRW-BTC,2021-01-11T20:00:00,36326000.0,37400000.0,35444000.0,37361000.0,29368686759.07961,809.87405868
KRW-BTC,2021-01-11T21:00:00,37348000.0,38792000.0,37122000.0,38168000.0,54889726555.02701,1441.05590365
KRW-BTC,2021-01-11T22:00:00,38119000.0,39389000.0,37762000.0,38987000.0,51665870532.41354,1330.35764424
KRW-BTC,2021-01-11T23:00:00,38987000.0,40700000.0,38987000.0,40094000.0,88223057569.31062,2207.69466289
KRW-BTC,2021-01-12T00:00:00,40094000.0,40512000.0,38305000.0,39165000.0,79761565033.35979,2036.8531013
KRW-BTC,2021-01-12T01:00:00,39167000.0,40009000.0,38380000.0,38728000.0,42152270769.48007,1076.35330044
KRW-BTC,2021-01-12T02:00:00,38728000.0,38961000.0,38021000.0,38681000.0,27795858070.08377,722.90297019
KRW-BTC,2021-01-12T03:00:00,38681000.0,39800000.0,38451000.0,39723000.0,34554059958.46546,883.92918536
KRW-BTC,2021-01-12T04:00:00,39722000.0,39972000.0,38955000.0,39706000.0,42241123034.97816,1070.66012714
KRW-BTC,2021-01-12T05:00:00,39700000.0,40500000.0,39371000.0,40473000.0,45020467624.10014,1129.68966998
KRW-BTC,2021-01-12T06:00:00,40477000.0,40867000.0,40005000.0,40328000.0,71297011969.25737,1760.12761481
KRW-BTC,2021-01-12T07:00:00,40355000.0,40888000.0,39600000.0,40666000.0,54487745678.85298,1351.4955955
KRW-BTC,2021-01-12T08:00:00,40666000.0,40710000.0,40000000.0,40116000.0,30954172802.27191,767.54819174
KRW-BTC,2021-01-12T09:00:00,40118000.0,40308000.0,39639000.0,40001000.0,27217581671.19589,681.13442607
KRW-BTC,2021-01-12T10:00:00,40001000.0,40272000.0,38542000.0,38855000.0,61670753843.51135,1577.60738774
KRW-BTC,2021-01-12T11:00:00,38855000.0,39680000.0,38855000.0,39160000.0,29978011270.76439,763.71154856
KRW-BTC,2021-01-12T12:00:00,39161000.0,39446000.0,38646000.0,38750000.0,20228098167.1801,518.66268272
KRW-BTC,2021-01-12T13:00:00,38748000.0,39120000.0,37300000.0,37316000.0,61718220041.85542,1621.40790768
KRW-BTC,2021-01-12T14:00:00,37319000.0,37949000.0,36654000.0,37280000.0,68470234124.03636,1835.88021882
KRW-BTC,2021-01-12T15:00:00,37300000.0,38373000.0,37275000.0,37835000.0,41906681262.29447,1105.23266194
KRW-BTC,2021-01-12T16:00:00,37802000.0,38956000.0,37802000.0,38956000.0,28125404391.04581,731.02225016
KRW-BTC,2021-01-12T17:00:00,38940000.0,39250000.0,38378000.0,38770000.0,18636913911.84217,480.43952374
KRW-BTC,2021-01-12T18:00:00,38770000.0,39300000.0,38558000.0,38914000.0,12773287969.1914,327.43453218
KRW-BTC,2021-01-12T19:00:00,38907000.0,38928000.0,38140000.0,38721000.0,8516542029.88559,220.93778062
KRW-BTC,2021-01-12T20:00:00,38717000.0,38756000.0,37935000.0,38513000.0,11088569476.64277,290.02685647
KRW-BTC,2021-01-12T21:00:00,38513000.0,39153000.0,38090000.0,39016000.0,10621364336.86663,274.59526701
KRW-BTC,2021-01-12T22:00:00,39012000.0,39321000.0,38006000.0,38304000.0,21178090409.25833,547.22618748
KRW-BTC,2021-01-12T23:00:00,38260000.0,38600000.0,37986000.0,38577000.0,26657786919.82183,697.69677064
KRW-BTC,2021-01-13T00:00:00,38496000.0,38556000.0,37001000.0,37060000.0,40804481139.59025,1083.06142448
KRW-BTC,2021-01-13T01:00:00,37053000.0,37675000.0,37009000.0,37568000.0,24899100501.72654,666.35253953
KRW-BTC,2021-01-13T02:00:00,37593000.0,38000000.0,37102000.0,37383000.0,26206108501.78786,698.80403262
KRW-BTC,2021-01-13T03:00:00,37383000.0,38499000.0,37367000.0,37982000.0,29553463719.36435,775.92932941
KRW-BTC,2021-01-13T04:00:00,37982000.0,38118000.0,37500000.0,37530000.0,15597910216.64164,413.01715096
KRW-BTC,2021-01-13T05:00:00,37569000.0,37821000.0,37259000.0,37567000.0,15449598407.58558,412.14126916
KRW-BTC,2021-01-13T06:00:00,37567000.0,38200000.0,37419000.0,37767000.0,22661381739.25354,598.26448278
KRW-BTC,2021-01-13T07:00:00,37781000.0,39155000.0,37739000.0,38940000.0,50109570804.97032,1297.99077932
KRW-BTC,2021-01-13T08:00:00,38954000.0,39000000.0,38263000.0,38416000.0,25350047332.15584,657.05523811
KRW-BTC,2021-01-13T09:00:00,38416000.0,38990000.0,38150000.0,38286000.0,20216075398.02359,524.06771331
KRW-BTC,2021-01-13T10:00:00,38287000.0,38850000.0,38261000.0,38696000.0,18040667530.66949,467.36369856
KRW-BTC,2021-01-13T11:00:00,38720000.0,39075000.0,38286000.0,38350000.0,28357998758.74257,733.6506957
KRW-BTC,2021-01-13T12:00:00,38350000.0,38500000.0,38100000.0,38237000.0,17839229710.38464,466.3206267
KRW-BTC,2021-01-13T13:00:00,38239000.0,38500000.0,38040000.0,38323000.0,15478966330.3794,404.0217563
KRW-BTC,2021-01-13T14:00:00,38323000.0,38800000.0,38120000.0,38187000.0,20940898600.75804,544.26979473
KRW-BTC,2021-01-13T15:00:00,38194000.0,38650000.0,38179000.0,38471000.0,11253883162.26268,292.93469024
KRW-BTC,2021-01-13T16:00:00,38463000.0,38671000.0,38267000.0,38549000.0,8826810998.65835,229.44109984
KRW-BTC,2021-01-13T17:00:00,38549000.0,38718000.0,38393000.0,38592000.0,7809776954.26097,202.31047416
KRW-BTC,2021-01-13T18:00:00,38593000.0,39578000.0,38500000.0,39397000.0,21881998838.21087,558.63120116
KRW-BTC,2021-01-13T19:00:00,39397000.0,39990000.0,39304000.0,39862000.0,19588107988.45997,493.25060325
KRW-BTC,2021-01-13T20:00:00,39862000.0,40185000.0,39336000.0,39840000.0,29831482307.02187,749.40907783
KRW-BTC,2021-01-13T21:00:00,39863000.0,41300000.0,39825000.0,40980000.0,46279600796.42738,1138.90519699
KRW-BTC,2021-01-13T22:00:00,40958000.0,41500000.0,40952000.0,41241000.0,52464594570.67238,1269.9055683
KRW-BTC,2021-01-13T23:00:00,41254000.0,41900000.0,41100000.0,41380000.0,39674094471.74669,955.70363093
KRW-BTC,2021-01-14T00:00:00,41380000.0,42480000.0,41370000.0,41637000.0,63967931944.42559,1524.60126991
KRW-BTC,2021-01-14T01:00:00,41637000.0,41670000.0,41085000.0,41175000.0,39629812772.21243,960.0098749
KRW-BTC,2021-01-14T02:00:00,41209000.0,41450000.0,40510000.0,41167000.0,32828506219.56676,800.07754874
KRW-BTC,2021-01-14T03:00:00,41180000.0,41363000.0,40880000.0,41067000.0,16802767660.44151,408.51171881
KRW-BTC,2021-01-14T04:00:00,41067000.0,41300000.0,40771000.0,41300000.0,17026418182.72561,415.05214106
KRW-BTC,2021-01-14T05:00:00,41300000.0,41850000.0,41133000.0,41537000.0,21172951292.78794,509.93032894
KRW-BTC,2021-01-14T06:00:00,41569000.0,42179000.0,41420000.0,41824000.0,24828077384.28201,593.47557721
KRW-BTC,2021-01-14T07:00:00,41824000.0,42796000.0,41614000.0,42095000.0,63940010299.8818,1507.11869382
KRW-BTC,2021-01-14T08:00:00,42095000.0,42580000.0,42052000.0,42222000.0,23615351479.51815,557.12113392
KRW-BTC,2021-01-14T09:00:00,42224000.0,42300000.0,41694000.0,41704000.0,25463477616.6947,607.26501187
KRW-BTC,2021-01-14T10:00:00,41705000.0,42190000.0,41682000.0,42150000.0,13288713755.21097,317.36471575
KRW-BTC,2021-01-14T11:00:00,42150000.0,42391000.0,41789000.0,42150000.0,15878949153.58019,377.45734521
KRW-BTC,2021-01-14T12:00:00,42150000.0,42190000.0,41682000.0,41919000.0,16341869928.4418,390.35882903
KRW-BTC,2021-01-14T13:00:00,41919000.0,43000000.0,41812000.0,43000000.0,46834654724.69859,1103.15039014
KRW-BTC,2021-01-14T14:00:00,42999000.0,43882000.0,42729000.0,43601000.0,77210735736.44885,1780.75866991
KRW-BTC,2021-01-14T15:00:00,43601000.0,43998000.0,43056000.0,43418000.0,52341666986.17298,1202.76155763
KRW-BTC,2021-01-14T16:00:00,43449000.0,43677000.0,42986000.0,42986000.0,29652650216.3334,683.05573883
KRW-BTC,2021-01-14T17:00:00,42986000.0,43400000.0,42986000.0,43207000.0,9228264985.42955,213.46795201
KRW-BTC,2021-01-14T18:00:00,43206000.0,43328000.0,43000000.0,43102000.0,6466116026.29235,149.80783397
KRW-BTC,2021-01-14T19:00:00,43078000.0,43650000.0,43078000.0,43565000.0,7124369407.54696,164.02941776
KRW-BTC,2021-01-14T20:00:00,43565000.0,43623000.0,43168000.0,43174000.0,6221376515.52033,143.57550811
KRW-BTC,2021-01-14T21:00:00,43174000.0,43299000.0,42058000.0,42579000.0,28958466009.32657,680.99566446
KRW-BTC,2021-01-14T22:00:00,42575000.0,42696000.0,42000000.0,42439000.0,18038905199.91337,426.50059043
KRW-BTC,2021-01-14T23:00:00,42439000.0,42906000.0,42260000.0,42735000.0,18590885555.63695,436.44141464
KRW-BTC,2021-01-15T00:00:00,42787000.0,43199000.0,42406000.0,42549000.0,33245021917.87328,776.00206577
KRW-BTC,2021-01-15T01:00:00,42550000.0,43090000.0,42450000.0,42620000.0,22683143206.05973,529.56744045
KRW-BTC,2021-01-15T02:00:00,42621000.0,42807000.0,42426000.0,42665000.0,14440083641.07793,338.91136022
KRW-BTC,2021-01-15T03:00:00,42650000.0,42686000.0,41423000.0,41850000.0,34779632130.65379,828.70851652
KRW-BTC,2021-01-15T04:00:00,41851000.0,41932000.0,40941000.0,41686000.0,49217136720.80069,1188.38287996
KRW-BTC,2021-01-15T05:00:00,41673000.0,42310000.0,41263000.0,41402000.0,26662359212.76156,638.18712789
KRW-BTC,2021-01-15T06:00:00,41402000.0,41690000.0,41042000.0,41379000.0,21977642691.69987,531.40172744
KRW-BTC,2021-01-15T07:00:00,41377000.0,42000000.0,41164000.0,41630000.0,23680436435.91145,568.73952738
KRW-BTC,2021-01-15T08:00:00,41630000.0,42000000.0,41504000.0,41700000.0,14127171680.04319,338.50719332
KRW-BTC,2021-01-15T09:00:00,41699000.0,42105000.0,41539000.0,42105000.0,14764090072.59241,352.95037469
KRW-BTC,2021-01-15T10:00:00,42100000.0,42400000.0,41861000.0,41922000.0,17216812396.11382,408.95653833
KRW-BTC,2021-01-15T11:00:00,41919000.0,42006000.0,41430000.0,41655000.0,16052535256.10174,385.11915164
KRW-BTC,2021-01-15T12:00:00,41655000.0,41700000.0,40441000.0,40994000.0,59150630852.91851,1446.85087831
KRW-BTC,2021-01-15T13:00:00,40995000.0,41100000.0,40554000.0,41038000.0,29636496260.25967,725.07159428
KRW-BTC,2021-01-15T14:00:00,41038000.0,41163000.0,40500000.0,40666000.0,28459225155.01419,698.27650249
KRW-BTC,2021-01-15T15:00:00,40666000.0,40733000.0,39149000.0,39458000.0,67181776106.2696,1681.68858541
KRW-BTC,2021-01-15T16:00:00,39496000.0,40065000.0,38690000.0,40012000.0,74433001652.32564,1889.22123831
KRW-BTC,2021-01-15T17:00:00,40012000.0,40016000.0,39288000.0,39773000.0,19542284104.60867,493.04636276
KRW-BTC,2021-01-15T18:00:00,39766000.0,40022000.0,38898000.0,39392000.0,22138991074.71978,561.18889911
KRW-BTC,2021-01-15T19:00:00,39394000.0,39791000.0,39149000.0,39194000.0,10743352603.91651,272.00620476
KRW-BTC,2021-01-15T20:00:00,39184000.0,39791000.0,38972000.0,39709000.0,14892624494.72955,378.92633448
KRW-BTC,2021-01-15T21:00:00,39709000.0,40682000.0,39682000.0,40371000.0,16088255327.14926,399.55803889
KRW-BTC,2021-01-15T22:00:00,40371000.0,41120000.0,40120000.0,40918000.0,17367326242.99373,427.01899198
KRW-BTC,2021-01-15T23:00:00,40918000.0,41050000.0,40638000.0,40952000.0,17164944713.89497,419.74162216
KRW-BTC,2021-01-16T00:00:00,40951000.0,41521000.0,40907000.0,41239000.0,29637207012.4935,717.23880047
KRW-BTC,2021-01-16T01:00:00,41239000.0,41800000.0,40700000.0,40760000.0,30606786725.20582,741.01244318
KRW-BTC,2021-01-16T02:00:00,40760000.0,41050000.0,40005000.0,40132000.0,26073424989.8455,644.25490278
KRW-BTC,2021-01-16T03:00:00,40133000.0,40532000.0,39994000.0,40448000.0,18509379132.02998,459.97626564
KRW-BTC,2021-01-16T04:00:00,40450000.0,40614000.0,40152000.0,40410000.0,9587692083.60845,237.59707699
KRW-BTC,2021-01-16T05:00:00,40410000.0,40509000.0,39689000.0,39851000.0,22607033912.18825,565.46402065
KRW-BTC,2021-01-16T06:00:00,39848000.0,40337000.0,39848000.0,40058000.0,12466095699.366,310.90826921
KRW-BTC,2021-01-16T07:00:00,40067000.0,40875000.0,40058000.0,40467000.0,17369598782.50826,428.31255081
KRW-BTC,2021-01-16T08:00:00,40467000.0,41182000.0,40300000.0,41180000.0,20733971019.89419,507.45800441
KRW-BTC,2021-01-16T09:00:00,41180000.0,41456000.0,40900000.0,41088000.0,20323316106.70139,494.36682879
KRW-BTC,2021-01-16T10:00:00,41088000.0,41500000.0,40900000.0,40960000.0,24777357213.05696,600.80036354
KRW-BTC,2021-01-16T11:00:00,40948000.0,41350000.0,40627000.0,41155000.0,20721776645.28015,505.89014408
KRW-BTC,2021-01-16T12:00:00,41155000.0,41350000.0,40523000.0,40905000.0,27209754068.38198,664.57057037
KRW-BTC,2021-01-16T13:00:00,40927000.0,41199000.0,40768000.0,40839000.0,19330389403.09495,471.6363263
KRW-BTC,2021-01-16T14:00:00,40839000.0,40915000.0,40411000.0,40744000.0,18735964803.18236,460.76487995
KRW-BTC,2021-01-16T15:00:00,40744000.0,41350000.0,40586000.0,40951000.0,22465814840.84738,548.30395316
KRW-BTC,2021-01-16T16:00:00,40950000.0,41306000.0,40800000.0,40907000.0,16755226780.55277,408.43701828
KRW-BTC,2021-01-16T17:00:00,40899000.0,40953000.0,40614000.0,40626000.0,8169317486.36399,200.43252671
KRW-BTC,2021-01-16T18:00:00,40626000.0,40900000.0,40428000.0,40431000.0,4224814032.26329,103.94815573
KRW-BTC,2021-01-16T19:00:00,40435000.0,40551000.0,40134000.0,40338000.0,10274485223.01684,254.89452043
KRW-BTC,2021-01-16T20:00:00,40293000.0,40800000.0,40200000.0,40614000.0,7119516787.0872,175.87616735
KRW-BTC,2021-01-16T21:00:00,40614000.0,40666000.0,40000000.0,40133000.0,11412088444.79646,284.19137495
KRW-BTC,2021-01-16T22:00:00,40131000.0,40329000.0,39750000.0,40298000.0,14453837624.10463,360.94230841
KRW-BTC,2021-01-16T23:00:00,40298000.0,40499000.0,40060000.0,40086000.0,9908192052.6996,246.07267971
KRW-BTC,2021-01-17T00:00:00,40070000.0,40580000.0,39830000.0,40476000.0,25278517860.25547,629.17528604
KRW-BTC,2021-01-17T01:00:00,40461000.0,40722000.0,40259000.0,40698000.0,16421367321.34109,406.34885265
KRW-BTC,2021-01-17T02:00:00,40697000.0,40717000.0,40165000.0,40350000.0,10852938139.85002,268.32132418
KRW-BTC,2021-01-17T03:00:00,40339000.0,40426000.0,40000000.0,40137000.0,10825204614.55909,269.51183203
KRW-BTC,2021-01-17T04:00:00,40136000.0,40250000.0,39890000.0,39932000.0,10113414006.76393,252.56593013
KRW-BTC,2021-01-17T05:00:00,39932000.0,40060000.0,39500000.0,39566000.0,19579926293.70274,493.09116258
KRW-BTC,2021-01-17T06:00:00,39566000.0,39645000.0,39089000.0,39369000.0,24989112218.65402,635.57700154
KRW-BTC,2021-01-17T07:00:00,39371000.0,39410000.0,38473000.0,38750000.0,36940020241.38166,949.70049094
KRW-BTC,2021-01-17T08:00:00,38756000.0,38900000.0,38350000.0,38779000.0,30528067674.90865,791.27591386
KRW-BTC,2021-01-17T09:00:00,38779000.0,39222000.0,38238000.0,38381000.0,31113885535.06073,803.0325882
KRW-BTC,2021-01-17T10:00:00,38381000.0,39064000.0,38102000.0,38918000.0,24739836689.68889,640.8915961
KRW-BTC,2021-01-17T11:00:00,38918000.0,39600000.0,38838000.0,39401000.0,21310704265.7517,542.75648887
KRW-BTC,2021-01-17T12:00:00,39405000.0,39550000.0,39009000.0,39041000.0,16217384993.8066,412.68667354
KRW-BTC,2021-01-17T13:00:00,39073000.0,39422000.0,38756000.0,38770000.0,12783390452.98428,326.72428282
KRW-BTC,2021-01-17T14:00:00,38770000.0,39200000.0,38680000.0,38750000.0,14131676991.55142,363.03780771
KRW-BTC,2021-01-17T15:00:00,38750000.0,39758000.0,38749000.0,39480000.0,22211741322.07429,563.29646036
KRW-BTC,2021-01-17T16:00:00,39500000.0,39939000.0,39362000.0,39654000.0,10817160021.47063,272.34424167
KRW-BTC,2021-01-17T17:00:00,39680000.0,39833000.0,39344000.0,39504000.0,4366332876.79743,110.33427367
KRW-BTC,2021-01-17T18:00:00,39504000.0,39610000.0,39376000.0,39385000.0,1826380152.39627,46.2590971
KRW-BTC,2021-01-17T19:00:00,39385000.0,39710000.0,39340000.0,39434000.0,3440233672.57842,86.96982205
KRW-BTC,2021-01-17T20:00:00,39434000.0,39773000.0,39300000.0,39695000.0,2736224175.54597,69.29344496
KRW-BTC,2021-01-17T21:00:00,39736000.0,40400000.0,39718000.0,39958000.0,13830767493.87538,344.51248083
KRW-BTC,2021-01-17T22:00:00,39934000.0,40200000.0,39500000.0,39809000.0,10409012479.14247,260.36446731
KRW-BTC,2021-01-17T23:00:00,39810000.0,39980000.0,39426000.0,39536000.0,9823795036.82047,247.39843237
KRW-BTC,2021-01-18T00:00:00,39536000.0,39826000.0,39237000.0,39628000.0,15779566259.56962,399.46214043
KRW-BTC,2021-01-18T01:00:00,39628000.0,39850000.0,39325000.0,39837000.0,10147911356.6366,256.24235904
KRW-BTC,2021-01-18T02:00:00,39835000.0,39892000.0,39464000.0,39564000.0,9197438768.17556,231.88463404
KRW-BTC,2021-01-18T03:00:00,39564000.0,39700000.0,38861000.0,39060000.0,16944542194.95238,433.03315256
KRW-BTC,2021-01-18T04:00:00,39060000.0,39275000.0,38900000.0,39020000.0,8171233134.97023,209.10644445
KRW-BTC,2021-01-18T05:00:00,39009000.0,39234000.0,38699000.0,39065000.0,12538821342.33279,322.04943798
KRW-BTC,2021-01-18T06:00:00,39065000.0,39195000.0,38909000.0,39005000.0,7229204834.71668,185.2773618
KRW-BTC,2021-01-18T07:00:00,39001000.0,39950000.0,39001000.0,39722000.0,25475813278.80672,642.148767
KRW-BTC,2021-01-18T08:00:00,39721000.0,40094000.0,39661000.0,39860000.0,16382199674.12047,410.70345264
KRW-BTC,2021-01-18T09:00:00,39860000.0,40250000.0,39829000.0,40133000.0,22330407192.12239,557.67073205
KRW-BTC,2021-01-18T10:00:00,40133000.0,40190000.0,39738000.0,39818000.0,10142915721.03033,254.07244718
KRW-BTC,2021-01-18T11:00:00,39808000.0,40034000.0,39417000.0,39940000.0,15342579129.11012,386.40359923
KRW-BTC,2021-01-18T12:00:00,39942000.0,40999000.0,39909000.0,40682000.0,61327787453.36234,1508.51966536
KRW-BTC,2021-01-18T13:00:00,40682000.0,40902000.0,40266000.0,40427000.0,24677124984.84102,609.24277415
KRW-BTC,2021-01-18T14:00:00,40395000.0,40500000.0,39700000.0,39842000.0,18110428369.16777,452.4088368
KRW-BTC,2021-01-18T15:00:00,39917000.0,40075000.0,39738000.0,39988000.0,9873349837.0343,247.48922878
KRW-BTC,2021-01-18T16:00:00,39995000.0,40150000.0,39597000.0,39837000.0,10008917844.83816,251.39581963
KRW-BTC,2021-01-18T17:00:00,39837000.0,39890000.0,39321000.0,39465000.0,10256852635.95055,259.31799463
KRW-BTC,2021-01-18T18:00:00,39465000.0,39760000.0,39364000.0,39560000.0,3464763060.29211,87.64965226
KRW-BTC,2021-01-18T19:00:00,39607000.0,39830000.0,39550000.0,39729000.0,2737396965.90044,68.92689371
KRW-BTC,2021-01-18T20:00:00,39729000.0,40095000.0,39565000.0,39850000.0,3879069837.08341,97.30681623
KRW-BTC,2021-01-18T21:00:00,39900000.0,40000000.0,39720000.0,39955000.0,3260505366.73375,81.72612011
KRW-BTC,2021-01-18T22:00:00,39940000.0,40159000.0,39865000.0,40119000.0,7637868193.61743,190.90925676
KRW-BTC,2021-01-18T23:00:00,40116000.0,40158000.0,39873000.0,40008000.0,9275903760.60626,231.58765864
KRW-BTC,2021-01-19T00:00:00,40008000.0,40202000.0,39740000.0,40002000.0,14496572059.63154,362.77423557
KRW-BTC,2021-01-19T01:00:00,40002000.0,40614000.0,39952000.0,40200000.0,29038134774.46808,721.20551414
KRW-BTC,2021-01-19T02:00:00,40200000.0,40270000.0,40022000.0,40195000.0,13221128844.11884,329.28644658
KRW-BTC,2021-01-19T03:00:00,40185000.0,40270000.0,39850000.0,39925000.0,14475100707.742,361.86424004
KRW-BTC,2021-01-19T04:00:00,39925000.0,40010000.0,39849000.0,39876000.0,11235165007.93761,281.38049614
